user_id,article_1,article_2,article_3,article_4,article_5
227823,277107,352979,289003,39894,331116
227824,277107,206415,235105,352979,206571
227825,272143,199198,160417,166581,160974
227826,285342,187065,199197,284547,351884
227827,158536,272143,199198,162655,160974
227828,272143,199198,160417,160974,225055
227829,331116,209236,214753,215613,218028
227830,331116,202355,214753,336250,215613
227831,272143,199198,160417,166581,160974
227832,233688,36162,289003,331116,277107
227833,158536,272143,162655,160417,59758
227834,272143,162655,59758,160417,198659
227835,331116,202355,214753,162378,336250
227836,183176,111043,277492,337192,119534
227837,277107,235105,206415,283009,331116
227838,183176,354086,119534,336220,128260
227839,59057,31836,233595,214206,161506
227840,331116,209236,214753,215613,202355
227841,336221,234698,156964,236338,300082
227842,293114,293050,124749,124748,124350
227843,277107,336254,331116,352979,283009
227844,234698,315105,300082,235870,234813
227845,199197,235230,336476,156624,156447
227846,183176,181585,129799,224354,336220
227847,235616,32082,336221,161191,42223
227848,336221,234698,300082,235870,236338
227849,277107,159019,156807,39894,50494
227850,331116,336254,57966,207603,157478
227851,331116,202355,214753,336250,199474
227852,257291,293301,235296,233717,323683
227853,183176,348112,336245,348093,235383
227854,272143,199198,160417,166581,160974
227855,205824,70986,209122,50644,16346
227856,336254,331116,157478,289003,207603
227857,352979,39894,336254,30389,202320
227858,336223,119193,59057,124748,270229
227859,336245,20691,183176,96210,233742
227860,168623,123909,276970,236207,95972
227861,277107,283009,331116,352979,336254
227862,277107,235105,36162,331116,352979
227863,331116,218028,202355,158541,199372
227864,123757,123909,168623,124228,276970
227865,272143,235715,162655,199198,160417
227866,283009,235105,206415,352979,202320
227867,272143,199198,160417,166581,160974
227868,96210,271262,58580,225010,236610
227869,272143,199198,160417,166581,160974
227870,336254,331116,57966,157478,207603
227871,205958,36162,50644,30760,277107
227872,39894,336254,331116,289003,30389
227873,336254,277107,331116,62465,235105
227874,271262,58580,65991,236596,194289
227875,336245,96210,225010,194289,285377
227876,218028,202355,214753,158541,199474
227877,352979,283009,39894,336254,331116
227878,272143,160974,160417,198659,59758
227879,234698,336221,288321,95716,315105
227880,272143,273397,162655,199198,225055
227881,331116,336254,277107,289003,235105
227882,129434,108856,284985,160940,83534
227883,62464,59057,181873,62676,195843
227884,293114,293050,338340,313996,124749
227885,272143,235715,162655,199198,160417
227886,277107,352979,235105,289003,206415
227887,272143,199198,162655,198659,166581
227888,235105,73413,206571,158772,352979
227889,272143,162655,199198,59758,160417
227890,336220,158794,119534,289090,160142
227891,272143,162655,199198,198659,160417
227892,331116,218028,214753,202559,209236
227893,277107,206571,206415,158772,284470
227894,336220,277492,289090,284096,235854
227895,277107,289003,331116,235105,283009
227896,272143,162655,199198,198659,160417
227897,272143,235715,162655,199198,160417
227898,331116,159645,218028,202355,158179
227899,272143,162655,199198,225055,160974
227900,235616,119193,315105,29953,64409
227901,129434,272218,108856,97082,70397
227902,336221,300082,235870,288321,336223
227903,211442,36162,331116,205824,50644
227904,272143,235715,162655,160417,199198
227905,36162,50644,30760,234978,277107
227906,158536,162655,272143,160417,158082
227907,343256,199372,215613,237822,96141
227908,183176,233688,215993,283505,111043
227909,124350,123289,124177,124748,236444
227910,331116,157478,336254,166322,159195
227911,272143,235715,162655,199198,160417
227912,272143,160417,199198,218337,156447
227913,158331,277107,235105,159019,96877
227914,336223,48403,119193,59057,225019
227915,57966,289003,97530,39894,277107
227916,284547,272143,286161,271551,199197
227917,123757,124228,215861,123818,161425
227918,276970,123909,124228,257291,282964
227919,289090,277491,160142,307779,234267
227920,168623,123757,123909,124228,276970
227921,293513,96210,265991,270607,245161
227922,271262,336245,96210,284583,314848
227923,234698,315105,300082,336223,95716
227924,272143,162655,199198,59758,160417
227925,168623,276970,237524,95972,285379
227926,277107,331116,235105,207758,352979
227927,218028,214753,209236,215613,315146
227928,183176,337192,336220,235854,129799
227929,211442,30760,36162,70986,277107
227930,272143,199198,160417,162765,160974
227931,237452,211455,160748,293513,199474
227932,284547,338350,286161,235440,313431
227933,272143,199198,160417,166581,160974
227934,272143,235715,162655,199198,160417
227935,272143,160417,162655,199198,158536
227936,289090,336220,337192,235616,156843
227937,124194,236444,284422,283392,235430
227938,336254,331116,157478,277713,289003
227939,235616,336221,32082,161191,234698
227940,158536,272143,162655,160417,160974
227941,336221,234698,235616,59681,95716
227942,277492,354086,337192,235854,336220
227943,168623,25325,123909,276970,207720
227944,331116,87213,87215,218028,87694
227945,168623,276970,235804,233420,237524
227946,58580,96210,284583,283764,313920
227947,315146,215613,168838,161872,237822
227948,331116,218028,202355,199474,158541
227949,272143,64329,198659,160974,218337
227950,233717,58606,214800,284452,257291
227951,57748,205869,14748,202652,209348
227952,277107,235105,206415,283009,206571
227953,272143,166581,160974,198659,297949
227954,272143,162655,199198,160417,160974
227955,206415,331116,277107,206571,57442
227956,272143,162655,199198,160417,158536
227957,272143,160417,199198,160974,225055
227958,271262,225010,65991,285377,58580
227959,129434,156355,108856,271400,160940
227960,277107,352979,206415,331116,206571
227961,272143,162655,199198,160974,160417
227962,36162,336254,277107,50644,206415
227963,96210,336245,20691,32088,336910
227964,354086,277492,336220,119534,289090
227965,343256,293513,168564,277492,288528
227966,124350,29766,175409,123289,198817
227967,272143,162655,160417,199198,162765
227968,96210,58580,225010,236566,283764
227969,156355,123909,158906,160940,214474
227970,272143,199198,162655,235715,59758
227971,337143,209013,293513,57748,58619
227972,218028,202355,214753,209236,215613
227973,283009,331116,336254,158772,284470
227974,352983,336223,271261,315105,157076
227975,156964,336221,300082,235870,64409
227976,96210,20691,283437,336245,225010
227977,336245,96210,233742,337441,96074
227978,272143,235715,162655,199198,160417
227979,352979,39894,336254,331116,30389
227980,272143,162655,158536,59758,160974
227981,96210,271262,285377,194289,284773
227982,283437,271262,336245,96210,58580
227983,96210,271262,284773,283764,236610
227984,183176,119534,128260,277492,307779
227985,168623,276970,123909,237524,236207
227986,123757,124177,124194,124350,123289
227987,272143,162655,160417,59758,198659
227988,161801,63307,71035,141004,62567
227989,39894,30389,336254,283009,289003
227990,272143,158536,199198,64329,160974
227991,96210,271262,58580,236610,225010
227992,257291,293301,207311,161439,208539
227993,336220,337192,289090,235854,284096
227994,336220,352901,284096,354086,289090
227995,96210,271262,58580,20691,225010
227996,36162,50644,158772,234308,284470
227997,336245,20691,337441,288440,32088
227998,235616,352902,336221,234269,29953
227999,272143,162655,158536,199198,160417
228000,199198,162655,158536,160974,198659
228001,277107,352979,39894,331116,289003
228002,272143,235715,162655,199198,59758
228003,272143,162655,199198,225055,160974
228004,237822,254265,157815,199474,337630
228005,337143,202652,57748,159275,70215
228006,331116,39894,277107,289003,352979
228007,272143,162655,235715,199198,160417
228008,108855,271921,286321,206027,257291
228009,343256,156713,342452,199474,209013
228010,293114,293050,96755,337735,124748
228011,289090,337192,235616,277491,235854
228012,272143,160974,218337,160417,182394
228013,293513,270607,336245,158882,50504
228014,183176,111043,283505,215993,236517
228015,124194,123289,124350,338340,124748
228016,257291,159762,233717,161439,162296
228017,272143,162655,225055,160974,198659
228018,272143,235715,162655,199198,160417
228019,293050,123826,124748,124337,124734
228020,336223,48403,119193,59057,31836
228021,277492,159938,119534,354086,183176
228022,235616,32082,29953,242596,95716
228023,61594,215613,214753,315146,209236
228024,271262,285377,284773,225010,236610
228025,331116,336254,289003,97530,157478
228026,211442,205824,30760,277107,36162
228027,36162,277107,234308,353849,331116
228028,272143,199198,162655,160417,160974
228029,20691,336245,337441,288440,32088
228030,181585,111043,284339,119534,47854
228031,199197,336476,235230,156560,156624
228032,20691,284583,277067,337441,157375
228033,96210,225010,236610,65991,236566
228034,168623,257291,108855,156447,233717
228035,277107,283009,331116,336254,289003
228036,285675,65991,194289,225010,16087
228037,272143,199198,160417,166581,160974
228038,336254,331116,289003,97530,57966
228039,277107,235105,283009,289003,39894
228040,272143,162655,235715,160417,199198
228041,277492,336220,235854,352901,289090
228042,272143,162655,59758,160417,158536
228043,272143,162655,160974,42422,50864
228044,157478,289003,39894,283791,206785
228045,257291,289126,233717,166377,159762
228046,233717,214800,160132,313431,156619
228047,272143,162655,59758,160417,198659
228048,96210,20691,336245,237580,58556
228049,108855,257291,271921,160131,206027
228050,363916,277107,331116,283009,159452
228051,272143,158536,160974,158082,199198
228052,336220,289090,235616,234269,277491
228053,331116,218028,202355,226095,284802
228054,124350,284422,283392,123289,236444
228055,157478,331116,57966,97530,218028
228056,336221,235616,235870,95716,277491
228057,128260,337192,283505,354086,119534
228058,214709,124194,124350,123289,236444
228059,96210,271262,284773,58580,336245
228060,272143,162655,182394,199198,284901
228061,96210,271262,284583,313920,336245
228062,336245,20691,288440,337441,32088
228063,96210,20691,336245,183176,288440
228064,157078,156622,207994,235230,285435
228065,277491,289090,183176,277492,234267
228066,272143,199198,162655,182394,160417
228067,207975,158772,284470,30389,277107
228068,293050,338340,324329,123826,96480
228069,36162,211442,50644,70986,209122
228070,293050,124194,124748,123289,338340
228071,168623,124228,123909,161425,123818
228072,336254,331116,157478,57966,97530
228073,272143,158536,199198,162655,160417
228074,214709,198817,123289,124194,236444
228075,272143,162655,199198,182394,209294
228076,59057,288320,31836,271997,62463
228077,331116,218028,202355,237822,199372
228078,237822,354006,343256,337611,199474
228079,277107,235105,284470,199475,36162
228080,331116,336254,289003,157478,57966
228081,183176,181585,119534,289090,159938
228082,336220,289090,336221,234698,235616
228083,272143,273397,162655,199198,207024
228084,96210,58580,336245,271262,277067
228085,225010,271262,285377,236610,284773
228086,257291,233717,276946,156654,214800
228087,96210,57616,96244,283402,271262
228088,331116,87213,218028,87215,206785
228089,288320,31836,133160,303180,336223
228090,272143,199198,162655,198659,160974
228091,272143,160417,162765,199198,158536
228092,272143,162655,160417,160974,199198
228093,257291,289126,233717,285719,283996
228094,272143,162655,160974,300473,182394
228095,336221,64409,234698,236338,235870
228096,168623,286321,257291,289126,233717
228097,336221,156964,300082,235870,214631
228098,289003,97530,283791,277107,39894
228099,236444,284422,158915,236951,124177
228100,96210,271262,236596,236610,194289
228101,272218,284985,337735,123613,124549
228102,183176,47854,224354,119488,119534
228103,50644,36162,277107,235105,97616
228104,124748,124352,172576,123757,215861
228105,336254,157478,289003,57966,218028
228106,218028,87215,87213,202355,158541
228107,96210,271262,225010,58580,236610
228108,283009,336254,289003,331116,39894
228109,336254,157478,331116,289003,97530
228110,20691,96210,15653,288440,271262
228111,202355,218028,214753,215613,199474
228112,272143,156447,64329,162765,166581
228113,271261,336223,95716,315105,119193
228114,233658,303565,211856,31520,286128
228115,124228,123909,161425,156625,277068
228116,181585,119534,159938,128260,284339
228117,277107,336254,352979,289003,39894
228118,336254,331116,289003,166322,202381
228119,235616,336221,32082,234698,29953
228120,293513,270607,50504,245161,285675
228121,272143,158536,162655,160417,166581
228122,183176,111043,233688,354086,235854
228123,293513,337143,57748,58619,235443
228124,233658,159177,303565,336380,299841
228125,257291,233717,42873,276946,111210
228126,272143,162655,182394,199198,284901
228127,331116,218028,202355,199372,158541
228128,272143,199198,162655,160417,160974
228129,336221,32082,352902,234269,234698
228130,336223,271261,119193,59057,31836
228131,133160,337651,129434,214283,62567
228132,96210,271262,57616,283764,277067
228133,336223,271261,95716,119193,114456
228134,202355,218028,214753,199474,215613
228135,277107,39894,352979,331116,30389
228136,336254,157478,202355,57966,206785
228137,336254,289003,331116,157478,57966
228138,272143,199198,160417,160974,166581
228139,284547,199197,215688,313431,235230
228140,272143,235715,162655,199198,160417
228141,272143,199198,160417,182394,160974
228142,183176,118391,354086,159938,202388
228143,354086,336220,284096,289090,277491
228144,337143,57748,288528,336934,209013
228145,183176,336245,327984,235383,348093
228146,97082,293114,107013,156355,83534
228147,272143,162655,235715,160417,59758
228148,270607,96210,70215,57748,50504
228149,124350,123289,293050,124748,124734
228150,336414,337563,236444,293062,124350
228151,57966,207603,157478,206785,218028
228152,162655,160417,160974,199198,158536
228153,336254,289003,331116,283009,277107
228154,234698,156964,336221,236338,183436
228155,183176,97496,119534,128260,235854
228156,336245,183176,348112,348109,348093
228157,123757,124228,123909,215861,123290
228158,272143,166581,199198,218337,162765
228159,272143,199198,160417,166581,160974
228160,272143,199198,160417,160974,166581
228161,272143,235230,199197,158536,156560
228162,272143,162655,199198,182394,166581
228163,272143,162655,59758,160417,198659
228164,183176,336245,348112,111043,348093
228165,158536,199198,198659,166581,160417
228166,272143,273397,199198,158536,162655
228167,235616,289090,336221,336220,235524
228168,272143,160417,199198,160974,158536
228169,277107,235105,158772,206415,206571
228170,96210,293513,270607,245161,49282
228171,183176,348112,336245,233688,215993
228172,168623,123909,276970,237524,285379
228173,39894,277107,352979,157478,336254
228174,158536,162655,272143,160417,158082
228175,96210,168784,225010,285377,58580
228176,363916,277107,235105,218355,352979
228177,293513,337143,159275,57748,235443
228178,336245,20691,288440,337441,233742
228179,257291,289126,233717,285719,157300
228180,235616,32082,336221,234269,42223
228181,272143,182394,162655,59758,160417
228182,293513,337143,199474,288528,336934
228183,168623,123757,123818,123909,331738
228184,218028,336254,157478,289003,199372
228185,293513,96210,265991,270607,50504
228186,36162,235105,277107,289003,50494
228187,272143,162655,199198,59758,235715
228188,199474,293513,206763,208981,208582
228189,336254,157478,289003,57966,207603
228190,277107,336254,235105,206415,315104
228191,272143,235715,162655,199198,182394
228192,272143,162655,160974,199198,160417
228193,32082,336221,29953,59681,42223
228194,198199,348113,336380,129434,68924
228195,123757,124352,123368,172576,123818
228196,331116,85320,336254,289003,158541
228197,336221,235616,234698,235870,277491
228198,168623,214709,123909,25325,124228
228199,183176,111043,215993,233688,237452
228200,272143,162655,235715,59758,199198
228201,206415,207758,235105,203393,277107
228202,293513,270607,96210,336245,96986
228203,277107,352979,202320,30389,283009
228204,272143,199198,160417,158536,160974
228205,168623,25325,124228,123909,111416
228206,336221,235616,32082,234698,284913
228207,218028,202355,214753,199474,215613
228208,272143,182394,199198,162655,284901
228209,336220,235616,234267,277491,288482
228210,336245,285533,348112,215993,234006
228211,257291,293301,233717,159762,156723
228212,58580,96210,336245,236566,236610
228213,272143,162655,235715,160417,59758
228214,235105,336254,30389,331116,206415
228215,97530,289003,57966,207603,283791
228216,293050,338340,283238,123826,293114
228217,331116,352979,336254,277107,39894
228218,62464,181873,161506,63307,64346
228219,272143,235715,162655,199198,59758
228220,87224,87228,87236,87231,87174
228221,96210,293513,194289,285675,235287
228222,123909,123757,215861,124228,161425
228223,36162,30760,50644,156279,209122
228224,336245,293513,235287,50504,225010
228225,123909,96755,124749,124748,293114
228226,277492,277491,289090,354086,235854
228227,272143,235715,162655,199198,59758
228228,331116,158541,87215,87213,218028
228229,336245,233688,215993,96210,348093
228230,293513,96210,270607,245161,50504
228231,182256,124350,123289,71542,198817
228232,183176,159938,354086,292726,215674
228233,183176,111043,354086,119534,235854
228234,352979,39894,331116,289003,283009
228235,215613,209236,199474,96141,202355
228236,215613,209236,315146,96141,61594
228237,336245,20691,233688,96103,233742
228238,96210,58580,225010,313920,236610
228239,183176,181585,336220,202534,159938
228240,202355,331116,209236,202559,214753
228241,331116,157478,336254,42153,289003
228242,272143,199198,160417,162765,160974
228243,183176,159938,202388,292726,215674
228244,183176,111043,159938,128260,354086
228245,277107,158331,235105,206415,235323
228246,272143,199198,160417,182394,166581
228247,336245,96210,271262,65991,236610
228248,352979,277107,331116,283009,235105
228249,272143,182394,162655,199198,160974
228250,272143,158536,162655,199198,160974
228251,272143,160974,158082,160417,59758
228252,59057,31836,133160,63307,336223
228253,331116,218028,157478,336254,289003
228254,331116,336254,207603,289003,57966
228255,272143,199198,160417,182394,160974
228256,272143,158536,160974,162655,199198
228257,284547,271551,313431,235440,235230
228258,64329,199198,175040,162655,285343
228259,36162,277107,50644,331116,30389
228260,31836,288320,59057,133160,62463
228261,96210,271262,225010,284773,313920
228262,285342,271551,284547,235440,336801
228263,331116,352979,283009,336254,289003
228264,234698,336221,235870,300082,214631
228265,183176,111043,36385,119534,128260
228266,140659,59057,284312,133160,213928
228267,168623,123909,124228,276970,156625
228268,183176,235854,159938,165989,119534
228269,97433,129434,337051,198199,31520
228270,272143,162655,160974,199198,300470
228271,336221,64409,236338,235616,156964
228272,206415,235105,207758,277107,159019
228273,183176,159938,354086,119534,235854
228274,124749,96755,293114,293050,70457
228275,336220,235616,235854,337192,277491
228276,272143,87207,162655,85318,87234
228277,272143,199198,162655,166581,160974
228278,272143,199198,160417,160974,182394
228279,124748,123757,276970,123909,124228
228280,272143,235715,162655,199198,59758
228281,272143,235715,162655,199198,59758
228282,96210,233842,237580,202476,250043
228283,157815,237822,199474,161872,160748
228284,271262,225010,285377,284773,236610
228285,336245,111043,96210,9308,215993
228286,277107,235105,206415,284470,288827
228287,331116,254265,215613,199474,157815
228288,272143,199198,160417,166581,160974
228289,331116,336254,218028,206785,57966
228290,64409,234698,156964,236338,242596
228291,272143,160974,162765,199198,166581
228292,58193,271551,235440,338350,157078
228293,162655,199198,160974,225055,160417
228294,336254,331116,157478,57966,97530
228295,161801,141004,62567,214283,161506
228296,272143,182394,162655,59758,158536
228297,277107,352979,39894,331116,289003
228298,285675,96210,293513,285377,236610
228299,39894,352979,30389,283009,289003
228300,50644,36162,209122,277107,353849
228301,257291,71076,293301,276946,159762
228302,8497,9395,96210,16087,293513
228303,336245,288440,32088,337441,233742
228304,336223,31836,48403,59057,119193
228305,331116,157478,336254,272387,289003
228306,57616,336245,237580,157375,284583
228307,336254,277107,157478,283009,331116
228308,336254,39894,289003,202320,288827
228309,277107,39894,352979,30389,336254
228310,211442,36162,50644,209122,156279
228311,183176,336220,289090,159938,181585
228312,206763,199474,57748,96210,337143
228313,336245,183176,158094,96210,233742
228314,272143,199198,162655,160417,160974
228315,336245,96103,202476,233742,337441
228316,331116,39894,283009,202320,50494
228317,272143,182394,162655,59758,160417
228318,157478,336254,57966,289003,331116
228319,336223,48403,31836,119193,299871
228320,336221,156964,64409,235870,214631
228321,58580,271262,236610,236566,225010
228322,331116,214753,202355,218028,271061
228323,336220,183176,277491,277492,354086
228324,183176,159938,354086,277492,307779
228325,96210,271262,58580,225010,195032
228326,293513,337143,97616,159912,288528
228327,336254,157478,202320,289003,199372
228328,207758,277107,202320,39894,352979
228329,315105,95716,300082,293218,235870
228330,277492,354086,336220,235854,70591
228331,272143,160417,199198,162655,160974
228332,272143,199198,160417,166581,182394
228333,336254,331116,289003,157478,97530
228334,331116,218028,157478,97530,57966
228335,272143,235715,162655,199198,59758
228336,283009,352979,235105,331116,289003
228337,272143,160417,162655,160974,59758
228338,59057,31836,214206,336223,303180
228339,271262,96210,336245,57616,283764
228340,31836,288320,336223,303180,48403
228341,288320,31836,133160,303180,214206
228342,96210,57616,283764,336245,271262
228343,58580,271262,96210,336245,314848
228344,336254,352979,289003,39894,206415
228345,183176,320555,289090,128260,119534
228346,235440,42693,284547,313431,65422
228347,331116,57966,289003,157478,337165
228348,285377,284773,225010,236610,271262
228349,336223,48403,59057,270229,271261
228350,87211,87228,87205,87224,87174
228351,272143,235715,162655,199198,59758
228352,20691,336245,285377,271262,236610
228353,336220,337192,190999,235854,234607
228354,183176,215993,234006,111043,354086
228355,286128,31520,336380,133160,129434
228356,272143,162655,59758,160417,198659
228357,233717,159762,157702,293301,313431
228358,293301,257291,289126,233717,314356
228359,272143,182394,162655,59758,160417
228360,30760,36162,205824,209122,211442
228361,336245,96210,288440,284583,57616
228362,31520,159177,303565,129434,336380
228363,272143,182394,162655,158536,59758
228364,336245,245041,270607,50504,235287
228365,20691,271262,65991,225010,284773
228366,277107,294107,235105,156279,158772
228367,272143,162655,158536,59758,160417
228368,272143,182394,162655,59758,225055
228369,272143,182394,162655,59758,225055
228370,235616,234269,336221,336220,207963
228371,336221,235616,234698,137162,235870
228372,277107,352979,158772,331116,206571
228373,272143,284547,235230,199197,313431
228374,277492,119534,215674,202388,336220
228375,272143,199198,160417,160974,166580
228376,336220,235616,234267,277491,160142
228377,235616,336221,42223,234698,234269
228378,337192,284096,336220,289090,234814
228379,336245,20691,288440,337441,32088
228380,32082,234698,235616,95716,29953
228381,331116,202355,209236,214753,202559
228382,272143,160417,182394,59758,235715
228383,272143,182394,162655,59758,160417
228384,96210,58580,236610,271262,236566
228385,277107,331116,235105,206415,199475
228386,202355,214753,199474,202559,209236
228387,336245,20691,96103,337441,32088
228388,272143,199198,160417,182394,160974
228389,272143,199198,160974,166581,160417
228390,96210,57616,235468,336245,157375
228391,257291,233717,272143,261569,42693
228392,96210,271262,313920,236566,277067
228393,284547,271551,235440,272143,338350
228394,157478,97530,87215,87213,285849
228395,272143,162655,235715,59758,199198
228396,293114,284985,158906,293050,313996
228397,313431,235440,58193,284547,199197
228398,235616,32082,336221,29953,234698
228399,168623,25325,123909,124228,276970
228400,271262,293513,270607,285377,50504
228401,272143,158536,160417,158082,156808
228402,277492,336220,119534,215674,289090
228403,336380,108856,158047,68924,128551
228404,30760,50644,36162,205824,211442
228405,233717,208155,206090,207982,58606
228406,96210,293513,159275,235443,58619
228407,272143,182394,162655,59758,158536
228408,336223,119193,48403,129165,59057
228409,276970,123909,257291,25325,161425
228410,183176,348093,336245,348109,285533
228411,272143,199198,160417,182394,160974
228412,265991,57748,293513,96210,225010
228413,336254,289003,331116,277107,352979
228414,336221,234698,214474,64409,95716
228415,331116,336254,157478,289003,57966
228416,257291,293301,233717,285719,159762
228417,218028,202355,158541,214753,199474
228418,271262,96210,58580,225010,313920
228419,183176,215993,111043,234006,283505
228420,57748,337143,245161,270607,58619
228421,36162,50644,235105,158772,206415
228422,272143,199198,162655,160974,59758
228423,293114,284985,96755,124749,123826
228424,202534,277492,336220,202388,354086
228425,272143,162655,199198,160974,182394
228426,211442,30760,205824,36162,211732
228427,293114,108856,156355,338339,124749
228428,31520,133160,161506,63307,161801
228429,271262,58580,194289,236610,65991
228430,277107,352979,331116,283009,156355
228431,277107,352979,202320,331116,289003
228432,293114,293050,124749,42112,313996
228433,271551,161602,96635,284547,199197
228434,276970,123909,257291,323550,237524
228435,57748,245161,199474,337143,202652
228436,95716,157076,271261,234813,315105
228437,272143,162655,160974,199198,218337
228438,235616,336221,234698,156173,161517
228439,157478,97530,207603,57966,289003
228440,235616,289090,234267,234269,277491
228441,235105,277107,352979,39894,30389
228442,209013,293513,57748,209348,205869
228443,336254,277107,289003,315104,39894
228444,183176,128260,277492,111043,119534
228445,336220,183176,237618,289090,234267
228446,336220,289090,235616,234269,160142
228447,272143,199198,160417,166581,182394
228448,235616,336220,289090,235524,336221
228449,336220,289186,277491,181585,337192
228450,161506,161801,235652,141004,63307
228451,31836,288320,119193,133160,303180
228452,336223,119193,48403,271261,59057
228453,337143,57748,159275,245161,202652
228454,123757,168623,25325,161425,123818
228455,183176,336220,354086,353673,159938
228456,271551,338350,156560,284547,313431
228457,235230,284547,199197,313431,156560
228458,32082,29953,336221,59681,242596
228459,331116,237452,218028,168838,202355
228460,39894,202320,30389,218028,157478
228461,331116,289003,157478,97530,57966
228462,199372,218028,157478,336254,202355
228463,156964,234698,336221,235870,300082
228464,96210,236610,194289,65991,284773
228465,336254,331116,157478,289003,57966
228466,277107,283009,39894,352979,331116
228467,272143,199198,162655,182394,235715
228468,337192,277492,336220,235854,352901
228469,235616,289090,336221,234269,336220
228470,96210,271262,236610,225010,236566
228471,272143,182394,162655,59758,160417
228472,158536,272143,162655,160417,166581
228473,293513,285675,96210,194289,65991
228474,277107,352979,331116,206415,206571
228475,235616,208237,336221,32082,336220
228476,284547,199197,235230,313431,272143
228477,272143,162655,160417,158536,160974
228478,237452,293513,255354,160748,211455
228479,199474,288528,337143,206763,57748
228480,183176,283505,234006,215993,128260
228481,237822,343256,293513,160748,160557
228482,288528,342452,293513,57748,168637
228483,30760,50644,209122,36162,156279
228484,156964,336221,64409,300082,236338
228485,181585,285414,159938,336220,119534
228486,284547,338350,235440,208199,286161
228487,272143,182394,162655,160974,198659
228488,272143,199198,182394,160417,160974
228489,96210,336245,293513,271262,285377
228490,168623,108855,257291,160974,286321
228491,272143,160417,160974,199198,158536
228492,183176,111043,233688,181585,120967
228493,272143,162655,182394,199198,160974
228494,277107,283009,39894,331116,352979
228495,272143,160417,160974,199198,158536
228496,293513,270607,50504,284066,271262
228497,161580,57748,199474,337143,293334
228498,337192,235854,234267,156843,289090
228499,272143,162655,199198,66421,160417
228500,158772,235105,156279,206571,284470
228501,234698,300082,315105,293218,235870
228502,354086,277492,181805,336220,182884
228503,183176,111043,233688,181585,119534
228504,233717,284452,214800,285095,297639
228505,272143,199198,160417,182394,160974
228506,234006,283505,215993,111043,160096
228507,211455,331116,277107,211722,36162
228508,272143,199198,160417,160974,182394
228509,233688,36162,277107,331116,87190
228510,272143,235715,162655,199198,182394
228511,293301,257291,289126,166377,285719
228512,289090,235854,277492,119534,337192
228513,50644,235105,156279,158772,277107
228514,168623,124228,123757,123909,199114
228515,57748,96210,270607,70215,245161
228516,352979,283009,289003,39894,157478
228517,336220,277492,289090,277491,235854
228518,336220,289090,235616,277491,336221
228519,272143,182394,162655,59758,158536
228520,168623,285379,237524,123909,236207
228521,293050,313602,313996,124749,233997
228522,336245,288440,271262,284773,96074
228523,209013,293513,57748,288528,58619
228524,331116,235105,336254,283009,30389
228525,108855,286321,271921,160131,257291
228526,293513,96210,70215,336934,270607
228527,293301,257291,357895,314356,233717
228528,331116,202355,214753,209236,215613
228529,123909,276970,237524,95972,299152
228530,272143,162655,199198,198659,166581
228531,30389,277107,361003,39894,342096
228532,331116,218028,158541,215613,199474
228533,272143,162655,182394,59758,235715
228534,293513,343256,293514,337143,199474
228535,218028,202355,87215,199372,206785
228536,272143,199198,182394,160417,160974
228537,183176,215993,283505,233688,354086
228538,272143,182394,162655,59758,160417
228539,183176,119534,111043,336220,128260
228540,336223,119193,159190,59057,270229
228541,272143,64329,162655,198659,218337
228542,354086,181585,336220,224354,128260
228543,183176,224354,181585,284339,111043
228544,272143,235715,162655,199198,160417
228545,272143,182394,162655,59758,160417
228546,336223,271261,119193,48403,59057
228547,283009,235105,289003,158772,336254
228548,162655,160417,160974,199198,198659
228549,272143,199198,160417,160974,182394
228550,336245,96210,288440,348093,119522
228551,272143,199198,162655,160417,160974
228552,32082,289090,234269,336220,29953
228553,336223,288320,31836,59057,133160
228554,206415,159019,207758,277107,96877
228555,293301,257291,289126,233717,314356
228556,168623,257291,286321,289126,293301
228557,331116,157478,289003,57966,97530
228558,293114,284985,124749,337735,313996
228559,205824,36162,277107,209122,205958
228560,272143,199198,160417,160974,182394
228561,234698,315105,300082,235870,293218
228562,39894,352979,30389,283009,289003
228563,235854,336220,214658,284096,289090
228564,277107,352979,336254,289003,283009
228565,272143,182394,162655,158536,160417
228566,183176,181585,354086,284339,224354
228567,183176,336220,277491,289186,354086
228568,36160,161506,30611,161801,31520
228569,272143,162655,235715,199198,59758
228570,183176,284339,224354,181585,289090
228571,272143,199198,182394,160974,160417
228572,336223,95716,271261,119193,129165
228573,257291,233717,214800,58606,276946
228574,183176,336245,348112,285533,233688
228575,257291,233717,166377,156619,293301
228576,336245,288440,96210,183176,31805
228577,277492,307779,235854,354086,336220
228578,96210,271262,225010,58580,194289
228579,183176,111043,215993,234006,108857
228580,158536,162655,272143,160417,158082
228581,277107,352979,283009,331116,39894
228582,336220,159938,289090,118391,307779
228583,331116,157478,57966,289003,97530
228584,272143,199198,162655,198659,166581
228585,183176,181585,336220,236904,159938
228586,336221,336223,271261,315105,95716
228587,272143,162655,160417,198659,160974
228588,124228,123818,161425,168623,215861
228589,336245,96210,20691,183176,32088
228590,336221,234698,156964,300082,235870
228591,283009,277107,352979,156807,336254
228592,272143,199198,160417,166581,160974
228593,159177,31520,299841,286350,234987
228594,272143,199198,160417,160974,182394
228595,59057,288320,48403,31836,129165
228596,96210,225010,285377,65991,236610
228597,183176,111043,159938,181585,128260
228598,293114,124549,158906,272218,284985
