user_id,article_1,article_2,article_3,article_4,article_5
221533,331116,215613,315146,199474,87215
221479,209236,331116,218028,202559,206785
221476,336245,20691,293513,337441,288440
221446,96210,293513,58580,20691,336254
221358,124749,336223,96755,129434,233688
221724,277107,235105,283009,202320,352979
221717,348112,348093,111043,336245,20691
221701,225010,236566,96210,58580,271262
221699,338340,123826,124748,124350,182256
221660,50644,30760,156279,211442,277107
221659,124228,123909,168623,124748,276970
221653,348112,183176,348093,233688,111043
221645,58580,277067,96210,313920,236566
221642,336254,289003,283009,157478,331116
221634,158114,293050,284985,293114,124350
221632,123909,313995,63307,129434,124350
221618,183176,111043,96210,20691,233688
221575,336254,218028,202355,157478,289003
221546,207848,202388,207963,208237,208150
221538,288440,96210,336245,233742,159529
221511,293513,270607,245161,96210,50504
221500,289090,235854,235616,277492,160142
221461,124749,124176,123289,338340,293050
221455,277107,36162,158772,283009,206415
221422,336245,288440,20691,337441,32088
221399,336380,303565,129434,233688,233658
221396,234698,300082,235854,64409,183176
221372,270607,245161,158882,285377,50504
221345,96210,288440,284583,336245,293513
221802,336221,234698,271261,235870,315105
221765,215861,338340,132631,124749,216191
221753,20691,96210,336245,271262,284583
221713,277491,336220,289090,288435,183176
221693,183176,70591,236904,233688,159938
221689,293513,159275,57748,166129,70215
221682,62464,129434,123756,124180,336380
221671,39894,289003,283009,50494,157478
221638,156619,159762,156447,123909,199197
221633,293513,337143,57748,288528,245161
221614,288435,235854,128260,277492,289090
221593,202355,209236,206763,206785,208981
221564,58580,225010,283764,284773,96210
221543,235105,202320,277107,209122,206785
221483,20691,336245,337441,288440,32088
221456,336223,31836,336221,234698,225019
221423,289090,233688,234267,336220,234698
221416,161801,31836,161506,270799,59057
221401,277107,206415,283009,235105,206785
221387,337143,70215,57748,293334,289003
221360,199474,208981,293513,237822,209348
221330,96210,20691,293513,289003,202355
221823,96210,271262,285377,194289,270607
221816,209236,202559,218028,331116,162378
221749,119534,111043,128260,181585,336245
221740,235616,289090,336221,336220,32082
221723,123289,124194,124177,97512,283392
221572,235105,206571,36162,50644,277107
221553,293301,123909,257291,233717,168623
221537,183176,70591,224354,128260,284339
221470,208562,283505,233688,234006,348112
221463,96210,237580,57616,336245,300234
221433,285908,206415,202320,159019,235105
221335,336254,277107,283009,285849,157478
221793,202381,277107,206785,283009,207603
221784,303565,129434,31520,234987,159177
221778,336220,233688,96210,111043,20691
221770,331116,215613,202355,214753,158541
221755,218028,214753,215613,199474,158541
221675,95716,352983,234698,235870,271261
221627,336220,235616,277491,337192,234267
221624,202355,202559,331116,218028,206785
221608,183176,119534,128260,159938,235854
221606,233688,183176,224354,111043,235854
221599,123909,124228,124177,236951,283392
221532,215613,218028,199474,336254,315146
221531,289090,235616,234267,277491,234269
221518,20691,96210,293513,285377,159529
221494,58580,96210,283764,225010,277067
221484,183176,96210,235616,233688,20691
221467,348112,233742,20691,336245,233688
221414,355163,50504,336245,96210,50569
221411,124350,124748,124176,124749,123614
221377,270799,161506,161801,63307,236541
221371,336220,289090,336221,235616,234698
221810,236566,58580,225010,96210,271262
221797,336254,283009,331116,157478,277107
221769,57748,337143,159275,293513,162817
221733,331116,202355,215613,214753,199474
221676,202493,202289,293301,159762,207311
221661,336245,168401,293513,168416,158882
221635,206763,202652,199474,237822,331116
221619,211732,166322,70429,42675,87194
221588,58580,271262,96210,285377,313920
221571,224730,209122,36162,50644,70986
221570,336220,337192,235616,277491,234267
221563,58580,271262,96210,225010,283764
221561,293050,124176,124749,293114,124194
221552,331116,218028,202355,293513,199474
221550,336221,235870,95716,156964,300082
221548,124748,123909,124749,272218,123613
221473,331116,289003,336254,57966,218028
221460,31836,336223,225019,59057,205866
221458,36162,277107,206415,158772,209122
221415,199474,202355,331116,293513,206763
221404,336221,156964,64409,235870,95716
221342,96210,20691,233688,47854,284339
221831,96210,288440,336245,183176,111043
221828,108855,233717,257291,293301,286321
221825,293114,124749,272218,284985,214474
221824,218028,336254,199474,289003,214753
221801,234698,156964,336221,336223,95716
221796,202355,58619,159275,337143,206763
221776,20691,288440,337441,96127,271262
221748,336223,119193,59057,271261,31836
221732,293513,50504,96210,331116,245161
221721,331116,158541,237822,214753,199474
221712,352979,331116,30389,283009,39894
221694,161602,58193,285435,207994,156619
221688,331116,215613,202355,158541,315146
221683,59057,31520,336223,303180,288320
221669,157478,289003,331116,97530,57966
221663,348109,285533,233688,336245,183176
221654,96210,194289,236610,58580,336245
221652,293114,338339,83534,124749,240233
221643,161878,331116,218028,202355,214753
221615,336223,129434,336221,234698,303565
221578,58580,283764,65991,271262,38625
221527,156560,158536,175040,162655,156447
221523,233717,276946,32750,313602,257291
221502,48403,119193,59057,95716,31836
221443,96210,288440,336245,233688,183176
221418,276970,123909,198144,215861,168623
221376,64409,234698,336221,336223,300082
221368,336223,31836,59057,233595,288320
221366,338340,124749,313996,336223,129434
221346,199198,156560,198659,162655,124749
221826,293114,284985,124749,96755,160940
221808,96210,288440,336245,233688,233742
221786,58619,159275,57748,70215,159622
221773,276970,237524,168623,123909,236207
221759,159762,233717,289126,32750,257291
221758,123826,293114,124350,284985,96755
221745,159762,156560,64329,123909,272143
221738,156560,159762,162655,123909,168623
221703,336223,234698,300082,59057,336221
221691,168564,288528,293513,343256,237822
221648,283392,182256,58891,95977,124194
221631,129434,83534,348113,198199,338339
221598,313431,284547,187065,233717,272143
221524,96210,20691,194923,285377,284773
221519,313431,233717,199197,123909,285342
221513,289090,336220,235616,277492,337192
221506,183176,118391,128260,289090,277492
221501,235854,277492,183176,288435,336220
221481,331116,336254,218028,57966,289003
221474,87192,87236,233658,87228,87231
221469,157478,331116,289003,97530,57966
221440,336223,119193,336499,208518,31836
221437,166581,160417,272143,156560,199198
221434,160940,124749,272218,293114,284985
221432,336245,20691,337441,288440,271262
221421,87179,161801,87224,87231,87236
221417,336245,288440,20691,233688,96210
221405,199197,156560,156619,284547,338350
221363,124748,123757,123290,172576,157844
221351,337143,162817,159275,293513,202652
221830,272143,233717,156560,285343,156619
221795,235616,289090,234698,277491,234267
221774,96210,336245,288440,337441,233742
221746,284985,124749,160940,337735,96755
221744,233717,160132,159762,111210,293301
221739,159762,108855,233717,257291,156723
221725,96210,336221,20691,234698,234267
221715,129434,31520,336380,233658,303565
221704,124228,124748,168623,331738,123818
221698,209348,209013,58619,202355,159275
221655,288320,336223,59057,119193,133160
221641,235854,354086,289090,336220,307779
221594,96210,250043,336245,225010,202476
221559,31520,129434,63307,161801,336223
221551,48403,119193,95716,59057,271261
221510,124177,123757,123290,124228,123909
221505,283764,225010,58580,271262,284773
221497,123909,124748,123826,293114,124350
221478,124228,123818,123909,124748,271677
221472,48403,119193,95716,59057,271261
221453,48403,119193,59057,159190,95716
221431,331116,336254,97530,289003,57966
221408,234698,235616,95716,59681,336220
221402,336245,20691,288440,233688,183176
221394,124748,123757,123290,172576,157844
221364,270607,245161,158882,50504,96210
221357,293513,336245,96210,331116,270607
221337,207714,168623,215861,198144,161425
221336,234698,156964,235616,336221,64409
221334,64329,156560,272143,160974,199198
221819,331116,218028,209236,162378,214753
221811,218028,214753,215613,199474,336254
221785,242596,336221,234698,64409,235870
221783,215861,276970,331738,172576,161425
221782,285342,313431,156560,199197,156619
221779,234698,336221,183176,199197,156560
221771,124228,124748,123818,331738,123909
221763,183176,336220,289090,235854,128260
221757,59057,31836,133160,336223,214206
221756,272143,218337,162655,156560,166581
221750,111043,233688,128260,181585,336245
221743,272218,129434,108856,301030,97082
221741,206168,206934,199197,158192,70646
221730,168623,162655,123909,156560,158536
221729,293513,288528,57748,70215,159275
221728,336220,235616,277491,289186,234698
221714,235870,234698,64409,336221,300082
221705,336223,31836,336499,208518,119193
221668,123909,272218,124749,124748,123613
221656,160417,158536,160974,156560,272143
221640,183176,70591,111043,128260,233688
221616,96210,288440,336245,233688,183176
221605,235616,289090,277491,234698,234267
221604,199198,272143,166581,158536,160417
221595,140528,124748,272218,338339,123909
221592,218337,199198,272143,166581,175040
221585,198659,64329,166581,162655,199197
221583,123909,233717,168623,96029,159762
221576,87224,87228,87231,233658,87236
221574,168623,123909,25325,161425,38627
221544,293114,313996,124749,337735,160940
221542,36162,211442,211732,156279,30760
221536,25325,123909,168623,277068,161425
221515,215861,197151,172576,276970,235028
221508,336223,119193,59057,31836,271261
221503,168623,123909,156625,276970,108855
221496,272218,129434,124749,301030,338339
221495,124228,168623,124748,123818,331738
221480,208237,207848,234269,235616,208531
221477,233717,111210,160132,58193,257291
221465,272143,156560,324823,218337,199198
221454,129434,83534,198199,156355,348113
221452,183176,111043,215993,236517,283505
221444,336221,156964,235870,64409,300082
221428,336223,336221,133160,156964,123909
221413,160417,272143,166581,162655,199198
221409,124228,124748,123818,168623,331738
221389,255354,206763,237822,70217,199474
221385,58580,225010,236566,283764,313920
221383,272143,64329,166581,156560,162655
221381,336254,283009,277107,157478,331116
221380,48403,119193,95716,59057,336221
221379,336245,233742,233688,183176,119522
221370,293301,202289,285719,159762,205846
221361,95716,234698,315105,235870,271261
221356,215861,168623,124228,276970,235028
221805,64329,272143,162655,218337,156560
221780,272143,166581,198659,175040,162655
221752,64329,158536,162655,272143,156560
221736,272143,158536,160417,166581,199198
221702,272143,64329,199198,160417,166581
221696,272143,324823,199198,156560,168623
221692,198659,64329,162655,166581,123909
221651,158536,64329,199198,272143,156560
221647,272143,166581,198659,175040,162655
221630,272143,158536,160417,166581,199198
221625,198659,64329,162655,166581,123909
221612,199198,198659,166581,175040,162655
221607,64329,158536,162655,272143,156560
221591,160417,64329,158536,272143,199198
221565,160417,272143,64329,199198,160974
221556,160974,156447,156624,3106,49012
221539,272143,166581,160417,199198,218337
221522,199198,272143,166581,175040,162655
221517,272143,64329,158536,162655,199198
221493,199198,272143,160417,158536,166581
221491,64329,162655,218337,272143,199198
221441,272143,162655,156560,166581,199198
221410,199198,198659,166581,175040,162655
221375,272143,199198,64329,162655,166581
221359,64329,162655,218337,272143,199198
221343,272143,64329,162655,182394,166581
221341,199198,198659,64329,162655,168623
221838,64329,158536,162655,272143,156560
221829,160974,162655,272143,160417,158536
221821,64329,158536,162655,272143,156560
221814,160974,199198,160417,158536,272143
221813,59758,160974,272143,162655,300470
221812,64329,158536,162655,272143,156560
221809,272143,199198,166581,175040,158536
221806,272143,199198,166581,175040,158536
221804,272143,199198,166581,175040,158536
221800,272143,199198,166581,175040,158536
221798,64329,158536,162655,272143,156560
221794,272143,199198,166581,175040,158536
221791,64329,158536,162655,272143,156560
221787,158536,64329,160417,162655,272143
221781,272143,199198,166581,175040,158536
221777,199198,162655,272143,160417,158536
221767,272143,182394,198659,162655,166581
221766,64329,158536,162655,272143,156560
221764,272143,182394,198659,162655,166581
221754,272143,199198,166581,175040,158536
221742,64329,158536,162655,272143,156560
221735,160417,64329,162655,160974,272143
221734,160974,199198,160417,158536,272143
221727,160974,199198,160417,158536,272143
221726,272143,199198,166581,175040,158536
221722,272143,199198,166581,175040,158536
221720,199198,162655,272143,300470,236171
221719,160974,272143,162655,199198,158536
221716,64329,158536,162655,272143,156560
221710,64329,158536,162655,272143,156560
221709,64329,158536,162655,272143,156560
221708,158536,64329,160417,162655,272143
221707,160974,199198,160417,158536,272143
221700,272143,156560,285343,156619,64329
221695,272143,182394,198659,162655,166581
221690,160974,158536,162655,300470,160417
221686,272143,199198,166581,175040,158536
221685,160974,199198,160417,158536,272143
221681,162655,199198,272143,160417,160974
221677,64329,158536,162655,272143,156560
221672,285427,274875,53897,144022,135212
221670,158536,64329,160417,162655,272143
221667,272143,199198,166581,175040,158536
221664,272143,199198,162655,235715,225055
221657,160974,199198,160417,158536,272143
221649,199198,198659,162655,166581,64329
221639,272143,273397,199198,225055,160417
221636,85959,363269,140239,87804,32242
221629,160974,199198,160417,158536,272143
221628,64329,158536,162655,272143,156560
221621,272143,199198,166581,175040,158536
221613,272143,273397,199198,225055,160417
221611,64329,158536,162655,272143,156560
221609,160974,162655,160417,300470,199198
221603,272143,160417,162655,160974,199198
221596,158536,64329,160417,162655,272143
221590,160974,158536,162655,300470,160417
221587,160974,199198,160417,158536,272143
221584,272143,199198,166581,175040,158536
221581,199198,162655,272143,300470,236171
221579,160974,199198,160417,158536,272143
221577,272143,199198,166581,175040,158536
221573,160417,64329,162655,160974,272143
221569,64329,158536,162655,272143,156560
221568,272143,199198,166581,175040,158536
221567,272143,199198,166581,175040,158536
221560,162655,160974,123909,168623,160417
221554,272143,199198,166581,175040,158536
221545,64329,158536,162655,272143,156560
221541,272143,199198,166581,175040,158536
221540,160417,64329,162655,160974,272143
221528,160417,64329,162655,160974,272143
221526,272143,199198,166581,175040,158536
221525,272143,162655,199198,166581,160974
221516,272143,156624,162655,257291,235230
221514,73413,160974,199198,272143,254489
221512,272143,182394,198659,162655,166581
221509,64329,158536,162655,272143,156560
221504,162655,300470,160974,272143,199198
221499,199198,198659,162655,166581,64329
221498,64329,158536,162655,272143,156560
221492,158536,64329,160417,162655,272143
221490,96166,160974,362100,129694,361706
221488,160974,162655,272660,272143,199198
221487,272143,273397,199198,225055,160417
221486,272143,158536,162655,202557,300470
221471,272143,199198,166581,175040,158536
221464,160417,64329,162655,160974,272143
221459,272143,199198,162655,235715,225055
221457,158536,64329,160417,162655,272143
221451,160974,199198,160417,158536,272143
221450,272143,199198,166581,175040,158536
221442,272143,199198,166581,175040,158536
221435,199198,198659,162655,166581,64329
221424,272143,199198,166581,175040,158536
221412,162655,160974,59758,166581,199198
221407,160417,64329,162655,160974,272143
221403,64329,158536,162655,272143,156560
221397,272143,182394,198659,162655,166581
221392,160417,64329,162655,160974,272143
221391,272143,182394,198659,162655,166581
221390,160417,64329,162655,160974,272143
221384,36910,96247,211825,271146,284257
221382,158906,337437,313996,128957,284985
221378,272143,162655,64329,313431,156560
221367,272143,182394,198659,162655,166581
221362,199198,162655,272143,300470,236171
221353,272143,199198,166581,175040,158536
221352,64329,158536,162655,272143,156560
221349,272143,162655,168623,160417,156560
221340,160417,64329,162655,160974,272143
221333,272143,199198,166581,175040,158536
221332,199198,198659,162655,166581,64329
221329,272143,199198,166581,175040,158536
221328,272143,182394,198659,162655,166581
221304,96940,331116,96210,315104,277107
221047,31520,336223,161506,236553,59057
220929,336245,355163,96210,157043,271262
220927,289090,336220,235616,234698,234267
220925,285377,236610,96210,271262,194289
221322,277107,352979,331116,57966,39894
221317,36162,209122,211442,234308,205824
221316,211442,158772,30760,234481,331116
221294,57616,96244,236610,277067,20691
221289,211442,277107,30760,50644,234481
221280,50644,205958,205824,36162,156279
221278,202355,206763,202652,209236,208582
221277,206785,202381,202320,289003,336254
221266,277107,211442,156279,30760,50644
221254,184133,36162,336254,30389,277107
221248,277107,235105,36162,202320,283009
221240,36162,336254,352979,30389,158772
221238,199372,336250,289003,336254,215613
221234,36399,156843,277492,284096,354086
221232,336223,133160,119193,31836,270229
221224,20691,159529,271262,288440,284773
221218,336254,283009,277107,157478,331116
221216,215613,199474,336254,218028,58235
221207,235105,277107,202320,209122,206785
221200,209236,331116,218028,202559,206120
221197,59681,337192,354086,234267,183176
221188,315104,255007,283009,255188,39894
221175,162378,157815,161878,218028,202355
221171,199474,331780,293513,331116,160748
221166,50644,36162,209122,211442,70986
221160,30760,211442,158772,156279,277107
221159,277107,36162,283009,235105,331116
221144,30760,234481,156279,50644,211455
221141,209122,70986,36162,50644,234308
221130,205958,209122,70986,234308,195177
221123,336254,362914,36162,289003,283009
221121,337143,284773,96210,157043,336245
221098,162378,218028,331116,289003,209236
221095,336254,283009,277107,157478,285849
221087,331116,352979,30389,283009,36162
221076,70429,202320,159019,207975,203454
221075,36162,211442,50644,156279,277107
221068,277107,206785,206415,283009,336254
221067,331116,336254,289003,199474,218028
221062,293513,270607,245161,158882,285377
221041,20691,57616,96210,336245,283437
221040,277107,30760,211442,234481,156279
221037,50504,293513,96986,8497,202355
221021,206415,235105,202320,352979,206785
221020,288440,96210,336245,233742,57616
221018,96210,336245,16087,50504,158882
221012,215613,202355,218028,277107,36162
221000,293513,277107,331116,336254,289003
220996,331116,277107,157478,336254,352979
220972,235105,285908,202320,195177,284470
220971,162248,159652,161179,70429,50494
220966,111043,183176,215993,283505,160096
220964,289090,337192,336220,354086,352901
220963,58619,159275,206768,209348,208970
220958,337143,336934,166129,96210,70215
220950,235105,202320,277107,234308,284470
220921,50504,270607,158882,245161,337143
220904,277107,36162,206415,284470,234308
220901,315146,218028,199474,202355,214753
220893,50494,357554,166322,352121,157478
220891,202388,206735,70591,208360,202372
220874,336254,283009,277107,285849,331116
220872,202355,209236,202652,206763,331116
220846,331116,289003,277107,336254,157478
220842,331116,293513,199474,202355,336254
221193,331116,96210,337143,202355,50504
221180,96214,59681,128260,337192,288435
221104,331116,218028,214753,202355,162378
220948,293513,36162,331116,343256,277107
220947,183176,111043,283505,160096,233688
220834,331116,36162,218028,277107,214753
221247,58580,236566,225010,283764,313920
221242,96210,336245,20691,183176,205873
221170,202355,160748,206763,337143,199474
221031,159938,284339,181585,111043,336220
221029,336245,20691,337441,288440,32088
220939,331116,57966,157478,277107,289003
220873,183176,208150,166177,111043,224354
220817,96210,183176,233688,20691,233742
221269,128260,336220,277492,20691,289090
221179,202289,202493,208145,207311,203241
221167,293513,270607,50504,96210,245161
221135,336254,331116,283009,277107,157478
221134,32088,20691,336245,158882,293513
221120,352979,331116,30389,39894,289003
221119,96210,288440,336245,32088,337441
221011,233688,336220,20691,96210,111043
220998,36162,277107,336254,283009,50644
220985,336245,233742,96210,233688,215993
220980,336245,208150,183176,348112,285533
220952,336245,233688,183176,159529,327984
220943,293513,288528,336934,158882,57748
220877,336245,96210,20691,284583,284793
221235,58619,209348,202355,206763,202652
221231,336221,336223,234698,95716,84159
221194,337143,166129,336934,199474,202355
221165,31836,336223,59057,233595,288320
221150,235616,242596,336221,234698,64409
221091,59681,235854,183176,234267,156843
221022,336223,95716,218330,119193,352983
221013,336254,218028,289003,277107,96141
221004,96210,336245,288440,284583,271262
220949,293513,199474,288528,337143,168564
220942,158541,331116,157478,199474,336254
220897,331116,336254,207603,289003,157478
220822,70429,50494,57442,285908,207758
221146,32088,293513,336245,158882,20691
221054,277107,218028,283009,289003,36162
221036,348112,183176,159529,96210,293513
220995,58580,277067,225010,236566,283764
220989,331116,209236,218028,162378,202559
220932,331116,215613,158541,199474,202355
220860,225010,202355,206785,209013,202416
220831,218028,336254,199474,214753,158541
221315,331116,215613,202355,158541,214753
221291,57748,293513,159275,158882,337143
221272,336220,70591,288435,235854,183176
221271,237822,157815,202355,160748,331116
221250,183176,233688,111043,20691,96210
221209,96210,293513,50504,234269,271262
221089,277107,39894,289003,352979,157478
220951,36162,336254,218028,277107,211442
220876,20691,96210,336245,183176,233688
220870,128260,183176,233688,283505,215993
220865,111043,128260,181585,20691,233688
220849,336245,20691,337441,32088,288440
221307,161580,293513,337143,57748,156296
221288,58619,293513,57748,202652,159275
221252,183176,215993,283505,20691,128260
221219,183176,284339,336220,119534,129799
221178,338340,124194,123289,208473,272242
221126,96210,270607,293513,194289,285675
221116,293513,337143,336934,96210,245161
221046,30389,352979,39894,331116,336254
221033,20691,336245,277107,331116,336254
221002,183176,348112,202637,285533,234006
220979,234698,31836,236951,63307,124194
220967,292594,199372,331116,158664,237822
220959,337143,331116,288528,96210,199474
220937,277107,158772,50644,209122,211442
220920,199474,293513,331116,160748,331780
220899,96210,288440,57616,285377,331116
220861,58580,236566,38625,271262,283764
220859,336220,289090,235854,235616,183176
220856,5254,251195,354022,7744,129165
221264,277107,218028,235105,331116,283009
221243,331116,289003,277107,283009,336254
221149,336223,129434,336221,234698,336380
221049,300234,237580,96210,159196,20691
220968,9308,336245,96210,96127,233742
220908,337192,289090,352901,336220,354086
221314,36162,277107,50644,209122,234308
221281,111043,183176,215993,283505,128260
221181,331116,96141,199474,202355,237822
221128,96210,20691,336245,271262,288440
221110,168743,168401,168784,202355,162817
221071,162378,50644,214753,331116,202355
221061,283009,277107,352979,235105,336254
221048,218028,214753,199474,336254,202355
221034,183176,283505,128260,119488,215993
220970,199474,218028,215613,214753,315146
220955,208531,202388,202330,207848,224354
220946,336245,96210,183176,9308,288440
220941,215861,124749,336223,198144,123757
220928,336245,183176,211732,236517,233688
220914,168401,343256,162817,199474,288528
220906,336254,218028,277107,289003,283009
220898,20691,293513,331116,336245,284583
221306,336245,96210,293513,270607,158882
221303,199198,198659,156560,175040,159762
221299,235616,207963,70591,224354,32082
221202,336245,288440,20691,337441,32088
221192,32082,234698,336221,29953,336220
221186,31520,336223,194645,129434,336221
221142,336245,20691,337441,288440,32088
221097,31836,161801,234698,300082,336221
221094,206785,289003,331116,336254,277107
221073,159762,162655,156447,160974,160131
221056,235616,336220,277491,160142,234267
221043,32082,336221,234269,234698,29953
220916,277107,39894,289003,336254,352979
220866,36162,209122,50644,205824,70986
220852,96210,20691,183176,288440,9308
220837,288320,285663,336223,214206,225019
220828,270229,234698,336221,133160,289090
221305,123909,36394,276970,331738,168623
221297,58580,285377,271262,236566,96210
221286,183176,283505,215993,233688,119488
221279,96210,336245,20691,233688,159529
221268,218028,199474,336254,202355,315146
221223,20691,336245,288440,337441,32088
221211,289090,336220,277491,235616,336221
221205,331116,202355,215613,199474,214753
221196,289090,277491,336220,234267,288435
221189,293050,182256,96480,58891,286209
221169,336223,59057,234698,299871,336221
221154,272218,301030,129434,338339,108856
221145,336245,20691,288440,337441,32088
221115,158082,156447,160974,64329,272143
221103,288440,96210,336245,233742,337441
221085,336221,235616,336220,234698,234269
221059,289090,277491,336220,235616,234269
221057,331116,289003,336254,199474,237822
221027,31520,129434,133160,336223,336380
221025,36162,156279,211442,277107,30760
221009,234698,300082,336223,95716,233688
220981,111043,233688,128260,289090,336220
220936,270607,245161,50504,158882,285377
220935,293513,288528,199474,168564,337143
220839,343256,331116,168564,206763,288528
220835,331116,214753,218028,161878,202355
221327,284583,96210,57616,20691,313920
221318,140528,338339,129434,156355,124749
221253,161602,156619,233717,156560,207994
221217,48403,119193,59057,95716,129165
221163,64409,235870,300082,336221,235616
221162,293114,233997,124749,203890,96755
221152,293513,336934,288528,57748,70215
221138,245161,270607,50504,158882,96210
221129,129434,272218,338339,124749,108856
221127,285533,348109,233688,327984,183176
221093,336220,337192,354086,277492,234267
221050,331116,289003,283009,336254,277107
221016,293513,199474,331116,337143,343256
220974,277713,331116,336254,283009,277107
220905,129434,336380,108856,202308,233658
220892,336245,20691,288440,337441,32088
220889,336245,20691,337441,288440,233688
220862,168623,156623,159762,284410,124749
220847,336221,96210,234267,235616,233688
220845,233688,111043,336245,119534,128260
220841,270607,245161,50504,96210,331116
221320,59057,336223,293050,234698,161506
221309,156560,284547,199197,235230,285342
221308,331116,218028,209236,162378,214753
221302,198659,166581,156560,162655,124749
221296,70999,124749,233997,208430,293114
221290,64329,156560,272143,159762,166581
221262,64329,156619,272143,159762,162655
221257,31520,336223,129434,59057,288320
221251,352979,331116,30389,39894,283009
221230,352979,30389,39894,331116,283009
221226,336221,235870,156964,95716,214631
221221,331116,202355,215613,214753,158541
221212,293050,124749,293114,124176,284985
221208,336221,234698,64409,235870,29953
221185,119193,48403,59057,95716,129165
221153,336221,235870,235616,156964,235854
221136,293050,336314,96480,286209,293062
221131,96210,336245,50504,271262,202355
221106,331116,202355,215613,199474,214753
221086,157478,336254,331116,218028,289003
221081,168623,123909,25325,161425,123757
221079,168623,124749,156625,124228,123909
221074,199474,237452,331780,160748,337143
221072,156560,158536,64329,160974,166581
221066,25325,168623,161425,277068,123757
221060,95716,234698,352983,235870,271261
221058,36162,277107,211442,234481,156279
221045,336223,336221,95716,119193,315105
221039,124228,124748,168623,123818,215861
221028,336223,336221,119193,271261,59057
221006,336220,277491,235616,289186,234698
220982,119534,233688,111043,181585,354086
220978,96210,57616,20691,159196,336245
220973,202388,70591,208360,202534,277492
220969,129434,233658,83534,156355,336223
220961,124749,123909,336223,233658,286321
220960,272218,124749,301030,293114,129434
220930,336223,59057,271261,234698,96210
220907,215613,218028,199474,214753,315146
220887,119193,48403,31836,59057,336221
220879,313996,338340,293114,336223,129434
220871,123909,124748,62464,293062,123289
220820,96210,236610,293513,194289,336245
221301,255354,237822,199474,70217,206763
221295,158536,162655,156560,272143,166581
221293,234698,96210,271261,235870,183176
221287,156279,30760,50644,211401,211455
221285,119193,48403,59057,95716,159190
221273,156560,156619,272143,235230,156624
221201,336223,59057,234698,48403,300082
221190,87207,272143,162655,64329,284547
221174,96210,336245,111043,183176,20691
221161,354086,183176,235854,234269,336220
221157,272143,166581,199198,162655,156560
221148,198817,182256,95977,293050,338340
221139,338340,123826,124176,293050,123289
221109,96210,293513,50504,245161,285377
221102,168623,156625,124228,276970,236207
221101,95716,234698,59057,336223,336221
221083,58580,285377,271262,96210,157798
221080,303565,129434,234987,31520,159177
221077,336245,183176,348093,211732,96210
221064,16911,198659,272143,182394,187067
221024,331116,218028,209236,162378,202559
220999,272143,313431,187065,284547,129029
220993,111043,183176,283505,215993,128260
220990,336245,288440,331116,337441,293513
220944,168623,123909,206027,293301,159762
220923,331116,158541,218028,214753,202355
220913,338340,293050,124749,224763,124176
220912,31520,83534,336380,108856,338339
220910,303565,31520,129434,234987,159177
220878,336223,95716,119193,48403,315105
220867,96210,225010,271262,313920,58580
220853,199198,198659,166581,162655,224658
220829,199197,271551,284547,338350,158192
221325,234698,336221,300082,203199,235616
221324,336245,20691,288440,32088,337441
221323,111043,183176,283505,215993,234006
221319,343256,277492,168564,288528,206763
221313,237524,168623,123909,285379,276970
221312,62464,211856,68924,69433,129434
221282,336245,20691,96210,288440,233688
221261,336221,300082,234698,157076,156964
221256,293050,286209,293062,336314,128957
221249,293114,123826,124748,123909,96755
221246,123757,123290,124177,123368,124228
221233,272143,162655,158536,156560,166581
221225,202355,331116,202559,218028,214753
221213,336223,271261,95716,243328,336221
221210,338340,272242,293050,124749,96755
221206,336245,20691,288440,337441,32088
221204,336245,183176,233688,159529,111043
221199,288435,235854,128260,277492,183176
221198,336380,129434,31520,348113,108856
221191,272143,199198,175040,224658,198659
221184,96210,293513,336245,283764,270607
221176,272218,301030,124749,129434,338339
221158,129434,233658,63307,141004,161506
221155,160417,158536,156560,272143,158082
221143,257291,168623,293301,233717,208145
221132,161801,161506,141004,31836,214283
221125,36162,50644,205824,30760,211442
221124,336221,336223,234698,300082,161149
221122,336220,277491,289090,337192,354086
221118,156560,64329,199197,158536,162655
221114,96210,300234,71161,336245,271262
221112,202355,206785,289003,331116,218028
221105,183176,224354,70591,235854,128260
221099,168623,293301,257291,157702,233717
221084,111043,181585,128260,336245,233688
221065,168623,123909,276970,156625,257291
221063,277107,39894,289003,352979,336254
221052,235616,289090,277491,234698,234267
221042,64329,272143,162655,156560,166581
221038,50644,36162,205824,211442,209122
221035,87174,87231,87236,87224,87211
221032,293301,156654,168623,233717,257291
221026,272143,166581,162655,198659,175040
221019,336220,289090,277491,234267,183176
221007,168623,123909,123757,123818,156625
221005,293050,286209,128957,336314,182256
220997,108855,233717,156723,286321,159762
220994,96210,194923,236610,20691,271262
220986,336380,31520,108856,338339,156355
220984,96210,288440,336245,233742,32088
220977,140528,124748,272218,123909,124749
220975,48403,119193,59057,95716,31836
220965,272143,166581,162655,198659,175040
220954,336223,119193,59057,271261,31836
220933,96210,293513,50504,245161,336245
220922,124228,124748,168623,123818,123909
220917,336223,59057,95716,271261,270229
220915,71601,336245,96210,205873,20691
220903,255354,237822,206763,70217,199474
220895,272143,182394,64329,162655,175040
220894,124749,293114,160940,337735,96755
220886,234698,336221,235870,156964,95716
220885,183176,156843,158719,336220,111043
220884,64329,272143,156560,162655,166581
220882,96210,237580,66672,300234,336245
220881,218337,272143,199198,175040,166581
220864,168623,285719,108855,160131,156723
220863,272143,300470,298310,162655,166581
220858,168623,285719,108855,160131,156723
